node	children_node
361	0,165,224,225,249
362	5,53,263
363	5,28,151,280,304,313,332
364	5,333
365	7,44,111,243
366	9,43,50,132,212,268,300,329,335
367	9,274,305,328,329,339
368	9,30,90,105,168
369	9,125,305,328,332
370	10,28,55,151,189,226
371	22,189,226
372	26
373	30,263
374	31,40,49,93,329,347
375	40,47,90,94,95,101,132,212,260,268,289,300,327,335
376	40,47,256
377	43
378	43,132,253,298,329
379	44,111,243
380	44,111,243
381	44,111,243
382	45,77
383	47,305,328,344
384	50
385	59,197
386	63
387	73,305
388	80,307
389	82
390	84
391	85,305
392	86,88,133,197,250
393	105
394	110,117,119,129,170,186,211
395	116,125,337
396	119,132,335
397	125,244
398	125,235
399	132,264,335
400	132,289
401	142,280
402	171,202
403	189,304,305,328
404	211
405	246
406	256
407	263
408	263
409	263,305,328
410	263
411	263,305,328,333
412	263
413	263
414	263
415	263
416	263
417	263
418	272
419	280
420	305
421	305,328,333
422	329
423	331
424	365,379,380,381,401
425	361
426	389
427	405,418
428	378
429	399
430	385,402
431	386
432	384,396
433	392
434	391,420
435	366
436	388,398
437	382
438	406,421
439	409,423
440	422
441	370
442	390
443	400
444	411,412
445	404
446	407,408
447	413,416
448	393
449	373,387,419
450	368
451	395
452	369
453	383
454	443
455	424,425
456	397,436
457	429
458	430
459	432
460	438,439
461	363,403,441
462	442
463	415,444
464	376,450
465	372,433,445
466	426,459
467	362,371,440,461
468	377,394,428,457
469	364,367,374,375,434,448,449,452,453,464,467
470	435,437,451,455,465,468
471	427,454,456,458,462,466,470
472	410,414,417,446,447,469
473	431,460,463,472
