node	children_node
361	0,165
362	0,165,279
363	0,15,165,224,225,279
364	0,165,224,225,238,279
365	0,165,224,225,238,279
366	0,165,224,225,238,279
367	0,165
368	0,165,279
369	3,36,154,157
370	3,36,135,154
371	5
372	5
373	5,263
374	5
375	5
376	5
377	6
378	6
379	6
380	6
381	6
382	6
383	6
384	6
385	7
386	7
387	9,274,305,328,339
388	9,274,305,328,339
389	9,274,305,328,339
390	9
391	9,125
392	9
393	9
394	10
395	10
396	15
397	15
398	15
399	15
400	15
401	15
402	15,216
403	15,216
404	15,216
405	15
406	15
407	15
408	15,216
409	15
410	15
411	15
412	15
413	15,127
414	15
415	15,168
416	15,216
417	15,216
418	15
419	15
420	15
421	15
422	15
423	15,127
424	15,127
425	15
426	15
427	15
428	15
429	15
430	15
431	15
432	15
433	15
434	15
435	15,279
436	15,279
437	15,105,115
438	15
439	15
440	15
441	15
442	15
443	15
444	15
445	15
446	15
447	15
448	15
449	15
450	15
451	15,216
452	15
453	15,216
454	15
455	15
456	15
457	15
458	15,216
459	15,216
460	15,216
461	15,216
462	15,105,115
463	15,105,115
464	15,105,115
465	15
466	15
467	15
468	15
469	15
470	15
471	15
472	15
473	15,127
474	15
475	15
476	15
477	15
478	15
479	15
480	15
481	15,216
482	15,216
483	15,216
484	15
485	15
486	15,292
487	15,279
488	15
489	15
490	15
491	15,279
492	15
493	15
494	15
495	15
496	15
497	15
498	22
499	30
500	30
501	30
502	31
503	31
504	32
505	32,69
506	32
507	32
508	36
509	38
510	40,327
511	40,47,90,94,95,101,132,212,260,268,289,300,327,335
512	40,47,90,94,95,101,132,212,260,268,289,300,327,335
513	40
514	40
515	40,327
516	40,47
517	40
518	40,327
519	42
520	42,70,71,81,112,216
521	46
522	46,69,168,269,292,348
523	47
524	47
525	49
526	51,68
527	51,68
528	51,68
529	51,68,175
530	53,241,267
531	53
532	53
533	53
534	53,168
535	54
536	54,237
537	54
538	54,237
539	54,237
540	54
541	54,238
542	54,238
543	54
544	54,238
545	54,238,279
546	54,165,224,225,238
547	54,165,224,225,238
548	54,238,279
549	54,238,279
550	54,238,279
551	54,105
552	54,165,224
553	54,105
554	54,165,224
555	54
556	54
557	54
558	54,238
559	54,237
560	55
561	55
562	55,151
563	55
564	55
565	58,62,63,68,82,86,88,112,159,168,269,277,318
566	61,62,159,236
567	61,62,159,236
568	61,62,159,236
569	63,68
570	63,68
571	63
572	63,165,189,216
573	63,68,82,86,269,277,303
574	63,68
575	63,68
576	63,68
577	63,68
578	68
579	68
580	68
581	69,145,318
582	69
583	71
584	72,118,139,152,153,157
585	73
586	73
587	73
588	73,105
589	73,105
590	73,105
591	73,105
592	73,105
593	73,105,115,168
594	73,105,115,168
595	73,105,115,168
596	73,105,115,168
597	73,105,115,168
598	73,105,115,168
599	73,105,115,168
600	73,105,115,168
601	73,105,115,168
602	73,105,115,168
603	73,105,115,168
604	73,105,115,168
605	73,105,115,168
606	73,105,115,168
607	73,105,115,168
608	73,105,115,168
609	73,105,115,168
610	73,105,115,168
611	73,105,115,168
612	73,105,115,168
613	73,305
614	81,99,165,210,224,225,279
615	81,99
616	81
617	81
618	81
619	81
620	81
621	81
622	81,99
623	81,99
624	81
625	81
626	81,99
627	81,99
628	81
629	81
630	81
631	81
632	81
633	81
634	81
635	81
636	81
637	81
638	81
639	81
640	81
641	81,99
642	81,99
643	81,99,165,224,279
644	81,99,165,279
645	81,99,165,279
646	81,99,165,224,279
647	81,165,279
648	81,165,224,279
649	81,165,279
650	81,165,224,279
651	81,165,279
652	81,165,224,279
653	81,165,279
654	81,165,224,279
655	81,165,279
656	81,165,224,279
657	81,165,279
658	81,165,224,279
659	81,99,165,224,279
660	81,99,165,224,279
661	81,165,224,279
662	81,165,224,279
663	81,165,224,279
664	81,165,224,279
665	81,165,224,279
666	81,165,224,279
667	81,165,224,279
668	81
669	81
670	81
671	81,165,224,279
672	81,165,224,279
673	81,165,279
674	81,165,279
675	81,165,224,279
676	81
677	81
678	82
679	85
680	85
681	86
682	88
683	88,112,145,159,318
684	88
685	88
686	88
687	88
688	88
689	88
690	88
691	88
692	90
693	90
694	92,216,294
695	92,294
696	93
697	98,216,260,317
698	99
699	99
700	99
701	99
702	99
703	99
704	99
705	99
706	99
707	101
708	105
709	105
710	105
711	105
712	105
713	105
714	108
715	108,161
716	112
717	115
718	115
719	115
720	115,168
721	115,168
722	115
723	115
724	115
725	115
726	115
727	115
728	115
729	115
730	115,168
731	115,168
732	115,168
733	115,168
734	115
735	125
736	125
737	125
738	125
739	126
740	126
741	127
742	130
743	130
744	132,212
745	132
746	132,268,300
747	132,268,300
748	132,268,300
749	132,268,300
750	132,268,300
751	132,268,300
752	132,268,300
753	132,268,300
754	132,268,300
755	132,268,300
756	132,268,300
757	132,268,300
758	132,268,300
759	132
760	132,268,300
761	132,268,300
762	132,268,300
763	132,268,300
764	132,268,300
765	132,268,300
766	132,268,300
767	135
768	136
769	136
770	136
771	136
772	136
773	136
774	138,216
775	139,228,255
776	139,154,228
777	139,157,193,222,262
778	151
779	151
780	157
781	165
782	165,279
783	165,224,225
784	165,224,225
785	165,224,225
786	165,224,225,238
787	165,224,225,238
788	165,224,225,279
789	165,224,225,279
790	165,224,279
791	165,279
792	165,224,279
793	165,224,225
794	165,224,279
795	165,279
796	165,224,279
797	165
798	165,210,279
799	168,279
800	168
801	168
802	168
803	168
804	168
805	168
806	168
807	168
808	168
809	168
810	168
811	168
812	175
813	175
814	175
815	175
816	175
817	175
818	189
819	189
820	189,226
821	189
822	189
823	189
824	189
825	189
826	189
827	189
828	189
829	189
830	204,217
831	210
832	210
833	210,279
834	210
835	210
836	210,279
837	210,279
838	210,279
839	212
840	216
841	216
842	216
843	216
844	216
845	216
846	216
847	216
848	216
