node	children_node
361	0,165
362	0,165,279
363	0,15,165,224,225,279
364	0,165,224,225,238,279
365	0,165,224,225,238,279
366	0,165,224,225,238,279
367	0,165
368	0,165,279
369	3,36,154,157
370	3,36,135,154
371	6
372	6
373	6
374	6
375	6
376	6
377	6
378	6
379	7
380	7
381	10,189
382	10
383	10,189
384	10,189
385	10,189
386	10,189
387	15
388	15
389	15
390	15
391	15
392	15
393	15,216
394	15,216
395	15,216
396	15
397	15
398	15
399	15,216
400	15
401	15
402	15
403	15
404	15,127
405	15
406	15,168
407	15,216
408	15,216
409	15
410	15
411	15
412	15
413	15
414	15,127
415	15,127
416	15
417	15
418	15
419	15
420	15
421	15
422	15
423	15
424	15
425	15
426	15,279
427	15,279
428	15,105,115
429	15
430	15
431	15
432	15
433	15
434	15
435	15
436	15
437	15
438	15
439	15
440	15
441	15
442	15,216
443	15
444	15,216
445	15
446	15
447	15
448	15
449	15,216
450	15,216
451	15,216
452	15,216
453	15,105,115
454	15,105,115
455	15,105,115
456	15
457	15
458	15
459	15
460	15
461	15
462	15
463	15
464	15,127
465	15
466	15
467	15
468	15
469	15
470	15
471	15
472	15,216
473	15,216
474	15,216
475	15
476	15
477	15,292
478	15,279
479	15
480	15
481	15
482	15,279
483	15
484	15
485	15
486	15
487	15
488	15
489	30
490	32
491	32,69
492	32
493	32
494	36
495	38
496	42
497	42,70,71,81,112,216
498	46
499	46,69,168,269,292,348
500	51,68
501	51,68
502	51,68
503	51,68,175
504	53,241,267
505	53
506	53
507	53
508	53
509	53
510	53
511	53,168
512	54
513	54,237
514	54
515	54,237
516	54,237
517	54
518	54,238
519	54,238
520	54
521	54,238
522	54,238,279
523	54,165,224,225,238
524	54,165,224,225,238
525	54,238,279
526	54,238,279
527	54,238,279
528	54,105
529	54,165,224
530	54,105
531	54,165,224
532	54
533	54
534	54
535	54,238
536	54,237
537	58,62,63,68,82,86,88,112,159,168,269,277,318
538	61,62,159,236
539	61,62,159,236
540	61,62,159,236
541	63,68
542	63,68
543	63,165,189,216
544	63,68,82,86,269,277,303
545	63,68
546	63,68
547	63,68
548	63,68
549	68
550	68
551	68
552	69,145,318
553	69
554	71
555	72,118,139,152,153,157
556	73
557	73
558	73
559	73,105
560	73,105
561	73,105
562	73,105
563	73,105
564	73,105,115,168
565	73,105,115,168
566	73,105,115,168
567	73,105,115,168
568	73,105,115,168
569	73,105,115,168
570	73,105,115,168
571	73,105,115,168
572	73,105,115,168
573	73,105,115,168
574	73,105,115,168
575	73,105,115,168
576	73,105,115,168
577	73,105,115,168
578	73,105,115,168
579	73,105,115,168
580	73,105,115,168
581	73,105,115,168
582	73,105,115,168
583	73,105,115,168
584	81,99,165,210,224,225,279
585	81,99
586	81
587	81
588	81
589	81
590	81
591	81
592	81,99
593	81,99
594	81
595	81
596	81,99
597	81,99
598	81
599	81
600	81
601	81
602	81
603	81
604	81
605	81
606	81
607	81
608	81
609	81
610	81
611	81,99
612	81,99
613	81,99,165,224,279
614	81,99,165,279
615	81,99,165,279
616	81,99,165,224,279
617	81,165,279
618	81,165,224,279
619	81,165,279
620	81,165,224,279
621	81,165,279
622	81,165,224,279
623	81,165,279
624	81,165,224,279
625	81,165,279
626	81,165,224,279
627	81,165,279
628	81,165,224,279
629	81,99,165,224,279
630	81,99,165,224,279
631	81,165,224,279
632	81,165,224,279
633	81,165,224,279
634	81,165,224,279
635	81,165,224,279
636	81,165,224,279
637	81,165,224,279
638	81
639	81
640	81
641	81,165,224,279
642	81,165,224,279
643	81,165,279
644	81,165,279
645	81,165,224,279
646	81
647	81
648	82
649	86
650	88
651	88,112,145,159,318
652	88
653	88
654	88
655	88
656	88
657	88
658	88
659	88
660	92,216,294
661	92,294
662	98,216,260,317
663	99
664	99
665	99
666	99
667	99
668	99
669	99
670	99
671	99
672	105
673	108
674	108,161
675	112
676	115
677	115
678	115
679	115,168
680	115,168
681	115
682	115
683	115
684	115
685	115
686	115
687	115
688	115
689	115,168
690	115,168
691	115,168
692	115,168
693	115
694	125
695	125
696	126
697	126
698	127
699	130
700	130
701	135
702	136
703	136
704	136
705	136
706	136
707	136
708	138,216
709	139,228,255
710	139,154,228
711	139,157,193,222,262
712	157
713	165
714	165,279
715	165,224,225
716	165,224,225
717	165,224,225
718	165,224,225,238
719	165,224,225,238
720	165,224,225,279
721	165,224,225,279
722	165,224,279
723	165,279
724	165,224,279
725	165,224,225
726	165,224,279
727	165,279
728	165,224,279
729	165
730	165,210,279
731	168,279
732	168
733	168
734	168
735	168
736	168
737	168
738	168
739	168
740	168
741	168
742	168
743	175
744	175
745	175
746	175
747	175
748	175
749	189,226
750	189
751	189,226
752	189
753	189
754	189
755	204,217
756	210
757	210
758	210,279
759	210
760	210
761	210,279
762	210,279
763	210,279
764	216
765	216
766	216
767	216
768	216
769	216
770	216
771	216
772	216
773	216
774	216
775	216
776	216
777	216
778	216
779	216
780	216
781	216
782	216
783	216
784	216
785	216
786	216
787	216
788	216
789	216
790	216
791	216
792	216
793	216
794	216
795	216
796	216
797	216
798	222
799	238,279
800	238
801	238
802	238
803	238
804	238
805	238
806	238
807	238
808	238,279
809	238,279
810	238
811	238,279
812	238
813	238
814	238
815	238
816	238
817	238,279
818	238,279
819	238,279
820	238,279
821	238
822	238,279
823	238
824	241
825	250
826	250
827	250
828	250
829	277
830	279
831	279
832	279
833	279
834	279
835	279
836	279
837	279
838	279
839	279
840	279
841	279
842	279
843	279
844	279
845	279
846	279
847	279
848	281
849	292
850	329
851	329
852	329
853	329
854	329
855	329
856	329
857	329
858	329
859	850,851,852,853,854,857,858
860	456,457,458,459,460,461,462,463,464,477,696,712
861	387,388,389,390,391,392,393,394,395,396,397,398,399,400,424,429,430,431,432,433,434,435,436
