node	children_node
361	0,15,165,224,225,279
362	0,165,224,225,238,279
363	0,165,238,279
364	3,36,46,58,62,63,68,69,72,82,86,88,112,118,135,139,145,152,153,154,157,159,168,228,255,269,277,292,303,318,348
365	5,53,263
366	5,28,151,280,304,313,332
367	5,333
368	6
369	6
370	6,175
371	6
372	6
373	6,10,54,165,224,225
374	6,10
375	6,51
376	6
377	6,51
378	6
379	6
380	6
381	6
382	7,165,224,225,238,292
383	9,274,305,328,329,339
384	9,30,90,105,168
385	9,125,305,328,332
386	10,81,99,165,210,224,225,279
387	10,165,224,225,238,279
388	10,54,165,189,224,226
389	10,28,55,151,189,226
390	15,216
391	15
392	15,105,115
393	15,42,63,70,71,81,86,92,98,112,136,138,165,189,202,204,216,217,260,294,317
394	15
395	15,126,127
396	15,216
397	15,216
398	15,216
399	15,127,168,216,281
400	22,189,226
401	28,333
402	30,63,68,168,238,279
403	30,263
404	31,40,49,93
405	32,69
406	38,277
407	40,47,90,94,95,101,132,212,260,268,289,300,327,335
408	40,47,256
409	47,305,328,344
410	51,68,175
411	51,168
412	53,168,238,241,267,279
413	53,168,241,267
414	54
415	54,237
416	54,237
417	54,165,224,225,238,279
418	54,279
419	54,105,189
420	54
421	54,238,309
422	55
423	61,159
424	61,62,159,236,346
425	61,62,159,236
426	63
427	73,105,115,168
428	73,305
429	74,127,204,218,305,328
430	85,305
431	105,238
432	105
433	105
434	108,135,161
435	115,168
436	125
437	125,329
438	126,175,216
439	127
440	130
441	130,139,157,193,202,216,222,262
442	151
443	165,216
444	168
445	175,271
446	189,304,305,328
447	189
448	189
449	216,279
450	216
451	222
452	238,279
453	238
454	241,267
455	246
456	250
457	256
458	263
459	263
460	263,305,328
461	263
462	263,305,328,333
463	263
464	263
465	263
466	263
467	263
468	263
469	280
470	304
471	304
472	305
473	305,328,333
474	329
475	329
476	329
477	329
478	329
479	329
480	329,331,344
481	331
482	345,346
483	368
484	470
485	369,423
486	451
487	372
488	405
489	377,378,471,477,478
490	444
491	373,414,415,416
492	382,402,431
493	426
494	417
495	430,472
496	374,387,412,452
497	388,418
498	361,421,449,450
499	361,362
500	457,473
501	460,481
502	437,453
503	445,474
504	440
505	392,427,435
506	410
507	390,394
508	422,442
509	389
510	462,463
511	458,459
512	464,467
513	395
514	404,475
515	433,476
516	403,428,432,469
517	384
518	385,429
519	406
520	375,376
521	439
522	409,448,479,480
523	370,506
524	487
525	500,501
526	419,420,497
527	438,520
528	397,398,519
529	413,490
530	366,401,446,447,509
531	486
532	466,510
533	408,517
534	484,513,521
535	386,505
536	485
537	363,483
538	425,434,436,455,491,526,536,537
539	365,400,503,508,530
540	535
541	376,454,456,529
542	375,379,541
543	371,375,541
544	367,383,407,495,514,515,516,518,522,533,539
545	541
546	375,380,541
547	375,381,541
548	375,379,541
549	546
550	548
551	548
552	542
553	542
554	393,396,441,443,498,499,507,527,528,540,545
555	461,465,468,511,512,544
556	482,547
557	391,399,504,534,554
558	542,549
559	556
560	556
561	552,553
562	493,525,532,555
563	424,543,550,551,558,559,560,561
564	364,411,488,489,492,494,496,502,523,524,531,563
565	538,557,564
