node	children_node
361	0,165,224,225,249
362	0,31,40,49,54,74,81,93,99,105,165,168,189,224,225,279,327,345
363	0,15,165,224,225,249,279
364	0,15,165,224,225,279
365	0,165,224,225,238,279
366	0,165,238,279
367	3,255,281
368	3,255
369	3,36,46,58,62,63,68,69,72,82,86,88,112,118,135,139,145,152,153,154,157,159,168,228,255,269,277,292,303,318,348
370	3,31,255
371	5,15,54,93,105,112,124,165,216,224,279
372	6
373	6
374	6
375	6,175
376	6,10,54,165,224,225
377	6,10
378	6,51
379	6,130,282
380	6,130,282
381	6,51
382	6
383	7,44,111,243
384	7,165,224,225,238,292
385	9,43,50,132,212,268,300,329,335
386	9,274,305,317,328,329,339
387	9,14,53,168,212,226,305,328
388	10,81,99,165,210,224,225,279
389	10,165,224,225,238,279
390	10,73,105,127,189,238,279
391	10,54,165,189,224,226
392	10,189,249
393	10,63,189,226
394	14,90
395	14,40,53,63,68,92,305,329
396	15,55,168
397	15,105,115
398	15,216
399	15,42,63,70,71,81,86,92,98,112,136,138,165,189,202,204,216,217,260,294,317
400	15,126,127,157,292
401	15,216
402	15,127,168,216,281
403	18,141,155,201,303
404	26
405	30,63,68,168,238,279
406	30,168,279
407	31,49,124,279,292
408	31,279
409	31,47,49,103,127,151,189,216,317
410	31,49,63,189
411	31,92,168,189
412	32,69
413	38,277
414	40,105,255,281
415	43
416	43,132,253,298,329
417	44,111,243
418	44,111,243
419	44,111,243
420	45,77
421	50
422	51,68,92,175,294
423	52,124,125,284,292
424	52,80,124,292
425	53,329
426	53,168,238,241,267,279
427	53,55,125
428	54
429	54,237
430	54,237
431	54,165,224,225,238,279
432	54,105,189
433	54
434	59,197
435	60,66,75,78,79,80,97,134,155,166,183,201,203,206,221,258,306,357
436	61,159
437	61,62,159,236
438	73,105,115,168
439	74,126,127,279
440	74,105
441	80,307
442	81
443	81,99,279
444	81,99,165,224,279
445	81,99,279
446	81,165,224,279
447	81,279
448	81,279
449	81,279
450	81,279
451	81,279
452	81,165,224,279
453	81,99,105,115,168,279
454	81,105,115,168,279
455	81,105,115,168,279
456	81,105,115,168,279
457	82
458	84
459	85,305
460	86,88,133,197,250
461	105,250,279
462	105,238
463	105,265,332
464	105,165,216,224,225,279
465	105,165,224,279,313
466	108,135,161
467	110,117,119,129,170,186,211
468	110
469	115,168
470	116,125,337
471	119,132,335
472	124,177,254,259
473	124
474	124,168,292,304
475	125,244
476	125,164,293,295
477	125,235
478	125
479	125,248,256
480	125,248,256
481	125,329
482	126,175,216
483	127
484	130
485	130,139,157,193,202,216,222,262
486	132,264,335
487	132,289
488	142,280
489	152,153,193,222,261,262,276
490	165,216
491	168
492	171,202
493	189,282,305
494	189,280,282
495	189
496	204
497	207,329
498	211
499	220,301,310,312
500	222
501	226
502	226
503	227
504	235,244
505	238,279
506	238
507	241
508	241,267
509	246
510	248,256,305
511	248,256
512	248
513	250
514	269,281
515	272
516	292,337
517	304
518	304
519	305,329
520	305
521	329
522	329
523	423
524	388
525	372
526	517
527	407,410
528	414
529	373,436
530	500
531	383,417,418,419,488
532	361
533	457
534	509,515
535	501,502
536	416
537	412
538	375,422
539	381,518,522
540	408
541	374
542	464
543	461
544	425
545	486
546	434,492
547	367,386
548	368
549	491
550	362
551	493,511,519
552	376,428,429,430
553	384,405,462
554	507
555	421,471
556	460
557	431
558	459,520
559	377,389,426,505
560	472
561	504
562	489
563	473
564	391
565	392
566	385
567	516
568	441,477
569	420
570	393
571	491
572	364
573	364,365
574	478,479,480
575	481,506
576	394
577	443,444,445
578	446,447,448
579	449
580	450,451,452
581	484
582	397,438,469
583	387,494
584	458
585	487
586	498
587	379,380
588	440
589	470
590	390
591	409
592	411
593	370,521
594	495,497
595	413
596	378
597	483
598	523
599	550,583
600	585
601	531,532
602	523
603	544,547,548,593,594
604	475,568
605	558
606	543,549
607	554
608	545
609	570
610	406,463,474,576
611	510,551,563
612	546
613	555
614	468,560
615	524
616	435,562
617	432,433,564
618	482,596
619	595
620	508,513,571
621	512,514,574
622	453,577
623	442,454,578
624	455,579
625	456,580
626	396,582
627	530
628	439,588
629	584
630	524
631	395,592
632	404,556,586
633	400,526,597
634	388,582
635	529
636	366,525
637	598
638	437,466,552,617,635,636
639	378,620
640	465,606
641	378,620
642	622,623,624,625
643	610
644	533,613
645	615
646	620
647	634
648	499,561,616
649	427,626
650	587,607
651	630
652	415,467,536,608
653	599,602
654	631
655	605
656	378,382,620
657	378,620
658	378,620
659	637
660	656
661	658
662	658
663	639
664	639
665	645
666	398,399,401,485,490,572,573,618,619,646,647
667	566,569,589,601,632,652
668	657
669	476,496,659
670	402,581,633,666
671	534,600,604,612,629,644,667
672	639,660
673	668
674	668
675	663,664
676	371,527,528,540,542,609,628,640,642,651,665
677	641,661,662,672,673,674,675
678	614,669
679	369,537,538,539,541,553,557,559,575,627,677
680	403,424,565,567,678
681	638,670,679
682	648,680
683	363,503,535,590,591,603,611,621,643,649,650,653,654,655,676,682
