node	children_node
361	0,165,224,225,249
362	0,31,40,49,54,74,81,93,99,105,165,168,189,224,225,279,327,345
363	0,15,165,224,225,249,279
364	3,255,281
365	3,255
366	3,31,255
367	5,15,54,93,105,112,124,165,216,224,279
368	6,130,282
369	6,130,282
370	7,44,111,243
371	9,43,50,132,212,268,300,329,335
372	9,274,305,317,328,329,339
373	9,14,53,168,212,226,305,328
374	10,81,99,165,210,224,225,279
375	10,73,105,127,189,238,279
376	10,189,249
377	10,63,189,226
378	14,90
379	14,40,53,63,68,92,305,329
380	15,55,168
381	15,105,115
382	18,141,155,201,303
383	26
384	30,168,279
385	31,49,124,279,292
386	31,279
387	31,47,49,103,127,151,189,216,317
388	31,49,63,189
389	31,92,168,189
390	40,105,255,281
391	43
392	43,132,253,298,329
393	44,111,243
394	44,111,243
395	44,111,243
396	45,77
397	50
398	52,124,125,284,292
399	52,80,124,292
400	53,329
401	53,55,125
402	59,197
403	60,66,75,78,79,80,97,134,155,166,183,201,203,206,221,258,306,357
404	73,105,115,168
405	74,126,127,279
406	74,105
407	80,307
408	81
409	81,99,279
410	81,99,165,224,279
411	81,99,279
412	81,165,224,279
413	81,279
414	81,279
415	81,279
416	81,279
417	81,279
418	81,165,224,279
419	81,99,105,115,168,279
420	81,105,115,168,279
421	81,105,115,168,279
422	81,105,115,168,279
423	82
424	84
425	85,305
426	86,88,133,197,250
427	105,250,279
428	105,265,332
429	105,165,216,224,225,279
430	105,165,224,279,313
431	110,117,119,129,170,186,211
432	110
433	115,168
434	116,125,337
435	119,132,335
436	124,177,254,259
437	124
438	124,168,292,304
439	125,244
440	125,164,293,295
441	125,235
442	125
443	125,248,256
444	125,248,256
445	132,264,335
446	132,289
447	142,280
448	152,153,193,222,261,262,276
449	168
450	171,202
451	189,282,305
452	189,280,282
453	189
454	204
455	207,329
456	211
457	220,301,310,312
458	226
459	226
460	227
461	235,244
462	241
463	246
464	248,256,305
465	248,256
466	248
467	269,281
468	272
469	292,337
470	305,329
471	305
472	329
473	398
474	374
475	385,388
476	390
477	370,393,394,395,447
478	361
479	423
480	463,468
481	458,459
482	392
483	386
484	429
485	427
486	400
487	445
488	402,450
489	364,372
490	365
491	449
492	362
493	451,465,470
494	462
495	397,435
496	426
497	425,471
498	436
499	461
500	448
501	437
502	376
503	371
504	469
505	407,441
506	396
507	377
508	442,443,444
509	378
510	409,410,411
511	412,413,414
512	415
513	416,417,418
514	381,404,433
515	373,452
516	424
517	446
518	456
519	368,369
520	406
521	434
522	375
523	387
524	389
525	366,472
526	453,455
527	473
528	492,515
529	517
530	477,478
531	473
532	486,489,490,525,526
533	439,505
534	497
535	485,491
536	494
537	487
538	507
539	384,428,438,509
540	464,493,501
541	488
542	495
543	432,498
544	474
545	403,500
546	466,467,508
547	419,510
548	408,420,511
549	421,512
550	422,513
551	380,514
552	405,520
553	516
554	474
555	379,524
556	383,496,518
557	527
558	430,535
559	547,548,549,550
560	539
561	479,542
562	544
563	457,499,545
564	401,551
565	519,536
566	554
567	391,431,482,537
568	528,531
569	555
570	534
571	557
572	562
573	503,506,521,530,556,567
574	440,454,571
575	480,529,533,541,553,561,573
576	367,475,476,483,484,538,552,558,559,566,572
577	543,574
578	382,399,502,504,577
579	563,578
580	363,460,481,522,523,532,540,546,560,564,565,568,569,570,576,579
