node	children_node
361	0,165,224,225,249
362	0,31,40,49,54,74,81,93,99,105,165,168,189,224,225,279,327,345
363	0,15,165,224,225,249
364	0,15,165,224,225,279
365	0,165,224,225,238,279
366	0,165,238,279
367	3,255,281
368	3,255
369	3,36,46,58,62,63,68,69,72,82,86,88,112,118,135,139,145,152,153,154,157,159,168,228,255,269,277,292,303,318,348
370	3,31,255
371	3,255
372	4,150,202
373	5,53,263
374	5,28,151,280,304,313,332
375	5,333
376	6
377	6
378	6,175
379	6
380	6
381	6,10,54,165,224,225
382	6
383	6
384	6,10
385	6,51
386	6,130,282
387	6,130,282
388	6
389	6,51
390	6
391	6
392	6
393	6
394	7,44,111,243
395	7,165,224,225,238,292
396	8,114
397	9,43,50,132,212,268,300,329,335
398	9,274,305,317,328,329,339
399	9,274,305,328,329,339
400	9,30,90,105,168
401	9,14,53,168,212,226,305,328
402	9,125,305,328,332
403	10,81,99,165,210,224,225,279
404	10,165,224,225,238,279
405	10,54,165,189,224,226
406	10,189,249
407	10,63,189,226
408	10,105,124,208,292
409	10,28,55,151,189,226
410	11,38,39,144,147,200,234,319,349,355
411	14,90
412	14,40,53,63,68,92,305,329
413	15,216
414	15,55
415	15
416	15,216
417	15,105,115
418	15,42,63,70,71,81,86,92,98,112,136,138,165,189,202,204,216,217,260,294,317
419	15
420	15,126,127
421	15,216
422	15,216
423	15,216
424	15,279
425	15,127,168,216,281
426	18,141,155,201,303
427	18,303
428	22,189,226
429	22
430	23,27,138,336
431	26
432	28,333
433	29,63,189
434	29
435	30,63,68,168,238,279
436	30,168,279
437	30,263
438	31,49,124,279,292
439	31,279
440	31,105,165,224,279
441	31,279
442	31,279
443	31,49,279
444	31,49,165,224,279
445	31,49
446	31,71,124,168,191,279
447	31,49
448	31,40,49,93
449	31,92,168,189
450	32,69
451	38,277
452	40,105,255,281
453	40,47,90,94,95,101,132,212,260,268,289,300,327,335
454	40,47,256
455	43
456	43,132,253,298,329
457	44,111,243
458	44,111,243
459	44,111,243
460	44,111,243
461	44,111,243
462	45,77
463	47,305,328,344
464	49,189
465	50,86,88,202
466	51,68,175
467	51,168
468	52,80,124,292
469	52,124
470	53,329
471	53,168,238,241,267,279
472	53,168,241,267
473	53,55,125
474	54,93,105,124,279
475	54
476	54,237
477	54,237
478	54,165,224,225,238,279
479	54,279
480	54,105,189
481	54
482	54,238,309
483	55
484	59,197
485	61,159
486	61,62,159,236,346
487	61,62,159,236
488	63,189
489	63
490	67,352
491	73,105,279
492	73,105
493	73,105,115,168
494	73,305
495	74,126,127,279
496	74,279
497	74,105
498	74,279
499	74,279
500	74,127,204,218,305,328
501	78,166,183,221,258,306
502	80,307
503	81
504	81
505	81,99
506	81
507	81
508	81,99
509	81
510	81
511	81
512	81,99,279
513	81,99,165,224,279
514	81,99,279
515	81,165,224,279
516	81,279
517	81,279
518	81,279
519	81,279
520	81,165,224,279
521	81,279
522	81,279
523	81,165,224,279
524	81
525	84
526	85,305
527	86,88,133,197,250
528	87
529	101
530	105,115,168,279
531	105,250
532	105,238
533	105,265,332
534	105,165,216,224,225,279
535	105
536	105
537	105,165,224,279
538	108,135,161
539	110
540	115,168
541	115,168
542	116,125,337
543	117
544	119,132,335
545	124,177,254,259
546	124,134
547	124
548	124,168,292,304
549	125
550	125
551	125,164,293,295
552	125,235
553	125
554	125
555	125,248,256
556	125,248,256
557	125,329
558	125
559	126,175,216
560	127
561	129,186,211
562	130
563	130
564	130,139,157,193,202,216,222,262
565	131
566	132,335
567	132,264,335
568	132,264,335
569	132,289,298
570	132,289
571	141,205,231,232,233,302,354,358
572	142,280
573	150
574	151
575	152,153,193,222,261,262,276
576	165,224
577	165,216
578	168
579	168,279
580	175,271
581	184
582	189,256
583	189
584	189,282,305
585	189,304,305,328
586	189
587	189,280,282
588	189
589	189
590	202
591	204
592	207,329
593	211
594	216,279
595	216
596	220,301,310,312
597	222
598	226
599	226
600	227
601	235,244
602	238,279
603	238
604	241
605	241,255
606	241,267
607	245,341
608	246
609	246
610	248,256
611	248,256
612	248
613	250
614	253
615	255,281
616	256
617	263
618	263
619	263,305,328
620	263
621	263,305,328,333
622	263
623	263
624	263
625	263
626	263
627	263
628	264
629	269,281
630	272
631	278
632	279
633	279
634	280
635	290
636	292,337
637	298
638	304
639	304
640	305,329
641	305
642	305,328,333
643	305
644	316
645	329
646	329
647	329
648	329
649	329
650	329
651	329
652	329,331,344
653	331
654	345,346
655	549
656	403
657	414
658	376
659	638
660	452,576,632
661	377,485
662	474
663	597
664	394,457,458,459,460,461,572
665	361
666	380
667	550
668	598,599
669	456
670	450
671	531
672	389,390,639,649,650
673	540
674	439,440,441,442
675	534
676	504
677	506,507
678	505
679	470,528
680	567,568,628
681	382,383
682	610,643
683	543,561
684	590
685	367,398
686	368
687	578
688	362
689	584,611,640
690	488
691	381,475,476,477
692	395,435,532
693	604,605
694	489
695	544,573
696	372,527
697	565
698	478
699	526,641
700	384,404,471,602
701	545
702	491,492
703	601,644
704	575
705	501
706	405,479
707	431
708	406
709	397
710	469
711	446,636
712	607
713	502,546,552
714	462
715	407,408
716	364,482,594,595
717	364,365
718	616,642
719	619,653
720	554,555,556
