node	children_node
361	0,165,224,225,249
362	0,165,224,225,249
363	0,165
364	0,165,279
365	0,15,165,224,225,279
366	0,165,224,225,238,279
367	0,165,224,225,238,279
368	0,165,224,225,238,279
369	0,165
370	0,165,279
371	3,36,154,157
372	3,36,135,154
373	4
374	5
375	5
376	5,263
377	5
378	5
379	5
380	6
381	6
382	6
383	6
384	6
385	6
386	6
387	6
388	6
389	6
390	7
391	8
392	9,132,329
393	9
394	9,274,305,328,339
395	9,132,268,300,329
396	9,274,305,328,339
397	9,274,305,328,339
398	9,132,212
399	9
400	9
401	9
402	9
403	9
404	9
405	9,125
406	9
407	9
408	9,132,268,300
409	9,132,268,300
410	10
411	10
412	11,144,319,349
413	11,144,319,349
414	15
415	15
416	15
417	15
418	15
419	15,216
420	15,216
421	15,216
422	15
423	15
424	15
425	15,216
426	15
427	15
428	15,127
429	15
430	15,168
431	15,216
432	15,216
433	15
434	15
435	15
436	15
437	15,127
438	15,127
439	15
440	15
441	15
442	15
443	15
444	15
445	15
446	15,279
447	15,279
448	15,105,115
449	15
450	15
451	15
452	15
453	15
454	15
455	15
456	15
457	15
458	15
459	15
460	15
461	15
462	15,216
463	15
464	15,216
465	15
466	15
467	15
468	15
469	15,216
470	15,216
471	15,216
472	15,216
473	15,105,115
474	15,105,115
475	15,105,115
476	15
477	15
478	15
479	15
480	15
481	15
482	15
483	15
484	15
485	15,127
486	15
487	15
488	15
489	15
490	15
491	15
492	15
493	15
494	15
495	15
496	15,216
497	15
498	15,216
499	15,216
500	15
501	15
502	15
503	15
504	15
505	15
506	15
507	15
508	15
509	15
510	15
511	15
512	15
513	15
514	15
515	15
516	15,216
517	15,216
518	15,216
519	15,216
520	15,216
521	15,216
522	15
523	15
524	15,279
525	15
526	15
527	15
528	15,279
529	15
530	26
531	28
532	29
533	29
534	30
535	30
536	30
537	31
538	31
539	32
540	32,69
541	32
542	32
543	36
544	38,39,234
545	38,39,234
546	38,39
547	38,39
548	38
549	40,327
550	40,47,90,94,95,101,132,212,260,268,289,300,327,335
551	40,47,90,94,95,101,132,212,260,268,289,300,327,335
552	40
553	40
554	40,327
555	40,47
556	40,327
557	42
558	42,70,71,81,112,216
559	45
560	46
561	46,69,168,269,292,348
562	47
563	47
564	49
565	50,132,329
566	50
567	50
568	51,68
569	51,68
570	51,68
571	51,68,175
572	51,168
573	53
574	53
575	54
576	54,237
577	54
578	54,237
579	54,237
580	54
581	54,238
582	54,238
583	54
584	54,238
585	54,238,279
586	54,165,224,225,238
587	54,165,224,225,238
588	54,238,279
589	54,238,279
590	54,238,279
591	54,279
592	54,105
593	54,165,224
594	54,105
595	54,165,224
596	54,279
597	54,279
598	54,279
599	54,279
600	54
601	54
602	54
603	54,238
604	54
605	54,237
606	55
607	55
608	55
609	55
610	55,151
611	55
612	55
613	55
614	58,62,63,68,82,86,88,112,159,168,269,277,318
615	59
616	59
617	61,62,159,236,346
618	61,159
619	61,62,159,236
620	61,62,159,236
621	61,62,159,236
622	63
623	63
624	63,68
625	63,68
626	63
627	63,165,189,216
628	63,68,82,86,269,277,303
629	63,68
630	63,68
631	63,68
632	63,68
633	67
634	68
635	68
636	68
637	69,145,318
638	69
639	71
640	72,118,139,152,153,157
641	73
642	73
643	73
644	73,105
645	73,105
646	73,105
647	73,105
648	73,105
649	73,105,115,168
650	73,105,115,168
651	73,105,115,168
652	73,105,115,168
653	73,105,115,168
654	73,105,115,168
655	73,105,115,168
656	73,105,115,168
657	73,105,115,168
658	73,105,115,168
659	73,105,115,168
660	73,105,115,168
661	73,105,115,168
662	73,105,115,168
663	73,105,115,168
664	73,105,115,168
665	73,105,115,168
666	73,105,115,168
667	73,105,115,168
668	73,105,115,168
669	73,305
670	74
671	77
672	77
673	80
674	80
675	81,99,165,210,224,225,279
676	81,99
677	81
678	81
679	81
680	81
681	81
682	81
683	81,99
684	81,99
685	81
686	81
687	81,99
688	81,99
689	81
690	81
691	81
692	81
693	81
694	81
695	81
696	81
697	81
698	81
699	81
700	81
701	81
702	81,99
703	81,99
704	81,99,165,224,279
705	81,99,165,279
706	81,99,165,279
707	81,99,165,224,279
708	81,165,279
709	81,165,224,279
710	81,165,279
711	81,165,224,279
712	81,165,279
713	81,165,224,279
714	81,165,279
715	81,165,224,279
716	81,165,279
717	81,165,224,279
718	81,165,279
719	81,165,224,279
720	81,99,165,224,279
721	81,99,165,224,279
722	81,165,224,279
723	81,165,224,279
724	81,165,224,279
725	81,165,224,279
726	81,165,224,279
727	81,165,224,279
728	81,165,224,279
729	81
730	81
731	81
732	81,165,224,279
733	81,165,224,279
734	81,165,279
735	81,165,279
736	81,165,224,279
737	81
738	81
739	82
740	84
741	85
742	85
743	86,133
744	86,133
745	86,133
746	86,133
747	86,133
748	86,133
749	86,250
750	86
751	88,112,145,159,318
752	90
753	90
754	92,216,294
755	93
756	98,216,260,317
757	99
758	99
759	99
760	99
761	99
762	99
763	99
764	99
765	99
766	101
767	105
768	105
769	105
770	105
771	105
772	105
773	105
774	105
775	108
776	108,161
777	112
778	114
779	115
780	115
781	115
782	115,168
783	115,168
784	115
785	115
786	115
787	115
788	115
789	115
790	115
791	115
792	115,168
793	115,168
794	115,168
795	115,168
796	115
797	116
798	116
799	116
800	116
801	116
802	117
803	117
804	119
805	119
806	124
807	124
808	124
809	125
810	125
811	125
812	125
813	125
814	125
815	125
816	125
817	125
818	125
819	126
820	126
821	127
822	127
823	129,186
824	130
825	130
826	131
827	131
828	132,329
829	132,329
830	132,335
831	132,329
832	132,329,335
833	132,329
834	132,329
835	132,329
836	132,329
837	132,329
838	132,329
839	132,329
840	132,329
841	132,329
842	132,329
843	132,329
844	132,329
845	132,329
846	132,329
847	132,329
848	132,329
849	132,329
850	132,329
851	132,329
852	132,329
853	132,329
854	132,329
855	132,329
856	132,329
857	132,329
858	132,329
859	132,329
860	132,329
861	132,289
862	132,289
863	132,212,329
864	132,212,329
865	132,329
866	132,268,300
867	132,268,300
868	132,268,300
869	132,268,300
870	132
871	132,268
872	134
873	134
874	135
875	136
876	136
877	136
878	136
879	136
880	136
