node	children_node
361	0,165,224,225,249
362	0,165,224,225,249
363	0,165
364	0,165,279
365	0,15,165,224,225,279
366	0,165,224,225,238,279
367	0,165,224,225,238,279
368	0,165,224,225,238,279
369	0,165
370	0,165,279
371	3,36,154,157
372	3,36,135,154
373	6
374	6
375	6
376	6
377	6
378	6
379	6
380	6
381	7
382	9,132,329
383	9
384	9,132,268,300,329
385	9,132,212
386	9
387	9
388	9
389	9
390	9
391	9,132,268,300
392	9,132,268,300
393	10,189
394	10
395	10,189
396	10,189
397	10,189
398	10,189
399	15
400	15
401	15
402	15
403	15
404	15
405	15,216
406	15,216
407	15,216
408	15
409	15
410	15
411	15,216
412	15
413	15
414	15
415	15
416	15,127
417	15
418	15,168
419	15,216
420	15,216
421	15
422	15
423	15
424	15
425	15
426	15,127
427	15,127
428	15
429	15
430	15
431	15
432	15
433	15
434	15
435	15
436	15
437	15
438	15,279
439	15,279
440	15,105,115
441	15
442	15
443	15
444	15
445	15
446	15
447	15
448	15
449	15
450	15
451	15
452	15
453	15
454	15,216
455	15
456	15,216
457	15
458	15
459	15
460	15
461	15,216
462	15,216
463	15,216
464	15,216
465	15,105,115
466	15,105,115
467	15,105,115
468	15
469	15
470	15
471	15
472	15
473	15
474	15
475	15
476	15,127
477	15
478	15
479	15
480	15
481	15
482	15
483	15
484	15,216
485	15,216
486	15,216
487	15
488	15
489	15,292
490	15,279
491	15
492	15
493	15
494	15,279
495	15
496	15
497	15
498	15
499	15
500	15
501	26
502	30
503	32
504	32,69
505	32
506	32
507	36
508	38
509	42
510	42,70,71,81,112,216
511	45
512	46
513	46,69,168,269,292,348
514	50,132,329
515	50
516	51,68
517	51,68
518	51,68
519	51,68,175
520	53,241,267
521	53
522	53
523	53
524	53
525	53
526	53
527	53,168
528	54
529	54,237
530	54
531	54,237
532	54,237
533	54
534	54,238
535	54,238
536	54
537	54,238
538	54,238,279
539	54,165,224,225,238
540	54,165,224,225,238
541	54,238,279
542	54,238,279
543	54,238,279
544	54,105
545	54,165,224
546	54,105
547	54,165,224
548	54
549	54
550	54
551	54,238
552	54,237
553	58,62,63,68,82,86,88,112,159,168,269,277,318
554	59
555	59
556	61,62,159,236
557	61,62,159,236
558	61,62,159,236
559	63,68
560	63,68
561	63,165,189,216
562	63,68,82,86,269,277,303
563	63,68
564	63,68
565	63,68
566	63,68
567	68
568	68
569	68
570	69,145,318
571	69
572	71
573	72,118,139,152,153,157
574	73
575	73
576	73
577	73,105
578	73,105
579	73,105
580	73,105
581	73,105
582	73,105,115,168
583	73,105,115,168
584	73,105,115,168
585	73,105,115,168
586	73,105,115,168
587	73,105,115,168
588	73,105,115,168
589	73,105,115,168
590	73,105,115,168
591	73,105,115,168
592	73,105,115,168
593	73,105,115,168
594	73,105,115,168
595	73,105,115,168
596	73,105,115,168
597	73,105,115,168
598	73,105,115,168
599	73,105,115,168
600	73,105,115,168
601	73,105,115,168
602	77
603	77
604	80
605	80
606	81,99,165,210,224,225,279
607	81,99
608	81
609	81
610	81
611	81
612	81
613	81
614	81,99
615	81,99
616	81
617	81
618	81,99
619	81,99
620	81
621	81
622	81
623	81
624	81
625	81
626	81
627	81
628	81
629	81
630	81
631	81
632	81
633	81,99
634	81,99
635	81,99,165,224,279
636	81,99,165,279
637	81,99,165,279
638	81,99,165,224,279
639	81,165,279
640	81,165,224,279
641	81,165,279
642	81,165,224,279
643	81,165,279
644	81,165,224,279
645	81,165,279
646	81,165,224,279
647	81,165,279
648	81,165,224,279
649	81,165,279
650	81,165,224,279
651	81,99,165,224,279
652	81,99,165,224,279
653	81,165,224,279
654	81,165,224,279
655	81,165,224,279
656	81,165,224,279
657	81,165,224,279
658	81,165,224,279
659	81,165,224,279
660	81
661	81
662	81
663	81,165,224,279
664	81,165,224,279
665	81,165,279
666	81,165,279
667	81,165,224,279
668	81
669	81
670	82
671	82
672	84
673	86,133
674	86,133
675	86,133
676	86,133
677	86,133
678	86,133
679	86,250
680	86
681	88,112,145,159,318
682	92,216,294
683	92,294
684	98,216,260,317
685	99
686	99
687	99
688	99
689	99
690	99
691	99
692	99
693	99
694	105
695	108
696	108,161
697	110
698	112
699	115
700	115
701	115
702	115,168
703	115,168
704	115
705	115
706	115
707	115
708	115
709	115
710	115
711	115
712	115,168
713	115,168
714	115,168
715	115,168
716	115
717	116
718	116
719	116
720	116
721	116
722	117
723	117
724	125
725	125
726	125
727	125
728	125
729	125
730	126
731	126
732	127
733	129,186
734	130
735	130
736	132,329
737	132,329
738	132,329
739	132,329,335
740	132,329
741	132,329
742	132,329
743	132,329
744	132,329
745	132,329
746	132,329
747	132,329
748	132,329
749	132,329
750	132,329
751	132,329
752	132,329
753	132,329
754	132,329
755	132,329
756	132,329
757	132,329
758	132,329
759	132,329
760	132,329
761	132,329
762	132,329
763	132,329
764	132,329
765	132,329
766	132,329
767	132,329
768	132,289
769	132,212
770	132,212,329
771	132,212,329
772	132,329
773	132,268,300
774	132,268,300
775	132,268,300
776	132,268,300
777	132,268,300
778	132,268,300
779	132,268,300
780	132,268,300
781	132,268,300
782	132,268,300
783	132,268,300
784	132,268,300
785	132,268,300
786	132,268,300
787	132,268,300
788	132,268,300
789	132,268,300
790	132,268,300
791	132,268,300
792	132,268
793	132,268,300
794	132,268,300
795	132,268,300
796	132,268,300
797	132,268,300
798	135
799	136
800	136
801	136
802	136
803	136
804	136
805	138,216
806	139,228,255
807	139,154,228
808	139,157,193,222,262
809	142
810	157
811	165
812	165,279
813	165,224,225
814	165,224,225
815	165,224,225
816	165,224,225,238
817	165,224,225,238
818	165,224,225,279
819	165,224,225,279
820	165,224,225,249
821	165,224,279
822	165,279
823	165,224,279
824	165,224,225
825	165,224,279
826	165,279
827	165,224,279
828	165
829	165,210,279
830	168,279
831	168
832	168
833	168
834	168
835	168
836	168
837	168
838	168
839	168
840	168
841	168
842	170
843	171
844	175
845	175
846	175
847	175
848	175
849	175
850	189,226
851	189
852	189,226
853	189
854	189
855	189
856	204,217
857	210
858	210
859	210,279
860	210
861	210
862	210,279
863	210,279
864	210,279
865	211
866	212
