node_name	children_node_name
R-HSA-1660499	P48736,P42338,P42336,P27986,O00329
R-HSA-6811558	Q9NWZ3,Q92731,P62993,P42338,P42336,P31749,P28482,P27986,P12931,P11362,P10721,P09038,P08581,P06239,P04626,P03372,P00533,O00329
R-HSA-9006335	P62993,P48736,P42338,P42336,P27986,O60674,O00329
R-HSA-2122948	P78536,P49768,O14672
R-HSA-2979096	P49768,O14672
R-HSA-9013507	P49768,P00533,O14672
R-HSA-1433557	P62993,P42336,P40763,P27986,P17252,P14780,P12931,P10721,P06239,O60674,O14757
R-HSA-5357905	P98170,P19438,O14920
R-HSA-5357956	P98170,P19438,O14920
R-HSA-1483166	P47712,P14555,P04054,O14939
R-HSA-1989781	Q96RI1,Q92793,Q13133,P55055,P37231,P19793,P04798,P04035,O15379
R-HSA-2122947	Q9BY41,Q92793,Q92769,Q16665,Q13547,P56524,O15379
R-HSA-8943724	Q92769,Q13547,P42345,P37231,P28482,P05412,O60341,O15379
R-HSA-109704	P62993,P42338,P42336,P36888,P27986,P11362,P09038,O15530
R-HSA-354192	P62993,P43405,P31749,P18031,P12931,P08514,O15530
R-HSA-392451	P48736,P31749,O15530
R-HSA-5218920	P42345,P31749,P07900,O15530
R-HSA-5625886	P10275,O60341
R-HSA-9018519	Q92793,Q13547,P10415,P08238,P07900,P05412,P03372,O60341
R-HSA-112409	P28482,P06493,O60674
R-HSA-5673000	P15056,P12931,O60674
R-HSA-416482	Q13464,P35348,P25100,P21731,O75116
R-HSA-390918	O95822
R-HSA-5663213	P62993,P28482,P00519
R-HSA-1250196	Q05655,P62993,P17252,P04626,P00533
R-HSA-182971	P62993,P00533
R-HSA-8848021	Q16665,P40763,P31749,P24941,P18031,P11802,P04626,P04150,P00533
R-HSA-8863795	P31749,P07900,P04626,P00533
R-HSA-9634638	P31749,P28482,P10415,P00533
R-HSA-1251985	P78536,P49768,P12931,P03372
R-HSA-191273	P04035
R-HSA-2426168	Q92793,Q13085,P49327,P19793,P04035
R-HSA-1482788	P47712,P14555,P04054
R-HSA-1482801	P47712,P14555,P04054
R-HSA-1482839	P47712,P14555,P04054
R-HSA-1660662	P08842,P04062
R-HSA-211981	P04798
R-HSA-111933	Q05655,Q01064,P17612,P17252,P05129
R-HSA-418597	Q05655,P17252,P08913,P05129
R-HSA-1912408	Q92793,P05412
R-HSA-5687128	P17612,P06493,P05412
R-HSA-196741	P33527,P07477
R-HSA-375280	Q9Y5N1,Q13639,P50406,P41595,P35462,P35367,P35348,P30939,P28221,P25100,P20309,P11229,P08913,P08912,P08908,P08588,P08172,P07550
R-HSA-5674135	P28482,P15056,P12931,P08514
R-HSA-6807004	P62993,P18031,P17706,P08581
R-HSA-8874081	P12931,P08581
R-HSA-400042	Q13936,P08913
R-HSA-190241	P09038
R-HSA-5654688	P62993,P11362,P09038
R-HSA-5654689	P62993,P42336,P27986,P11362,P09038
R-HSA-5654693	P62993,P11362,P09038
R-HSA-5654695	P62993,P42336,P27986,P09038
R-HSA-5654699	P62993,P09038
R-HSA-5654700	P62993,P09038
R-HSA-5654706	P62993,P09038
R-HSA-5654712	P62993,P09038
R-HSA-5654719	P62993,P09038
R-HSA-5654720	P62993,P42336,P27986,P09038
R-HSA-5654726	P62993,P28482,P15056,P12931,P11362,P09038
R-HSA-5654727	P62993,P28482,P15056,P12931,P09038
R-HSA-5654732	P62993,P28482,P15056,P12931,P09038
R-HSA-5654733	P62993,P28482,P15056,P12931,P09038
R-HSA-156590	P09211
R-HSA-70263	P09467
R-HSA-2173795	Q13547,P09874
R-HSA-2142691	P49137,P33527,P20292,P09960,P09917
R-HSA-167044	P62993,P49137,P12931
R-HSA-5663220	Q96GD4,P53350,P12931
