node	children_node
361	0,31,40,49,54,74,81,93,99,105,165,168,189,224,225,279,327,345
362	0,15,165,224,225,249,279
363	0,15,165,224,225,279
364	0,165,224,225,238,279
365	0,165,238,279
366	3,255,281
367	3,255
368	3,36,46,58,62,63,68,69,72,82,86,88,112,118,135,139,145,152,153,154,157,159,168,228,255,269,277,292,303,318,348
369	3,31,255
370	5,15,54,93,105,112,124,165,216,224,279
371	5,53,263
372	5,28,151,280,304,313,332
373	5,333
374	6
375	6
376	6
377	6,175
378	6,10,54,165,224,225
379	6,10
380	6,51
381	6,130,282
382	6,130,282
383	6,51
384	6
385	7,165,224,225,238,292
386	9,274,305,317,328,329,339
387	9,274,305,328,329,339
388	9,30,90,105,168
389	9,14,53,168,212,226,305,328
390	9,125,305,328,332
391	10,81,99,165,210,224,225,279
392	10,165,224,225,238,279
393	10,73,105,127,189,238,279
394	10,54,165,189,224,226
395	10,189,249
396	10,63,189,226
397	10,28,55,151,189,226
398	14,90
399	14,40,53,63,68,92,305,329
400	15,55,168
401	15,105,115
402	15,216
403	15,42,63,70,71,81,86,92,98,112,136,138,165,189,202,204,216,217,260,294,317
404	15,126,127,157,292
405	15,216
406	15,127,168,216,281
407	18,141,155,201,303
408	22,189,226
409	30,63,68,168,238,279
410	30,168,279
411	30,263
412	31,49,124,279,292
413	31,279
414	31,47,49,103,127,151,189,216,317
415	31,49,63,189
416	31,40,49,93,329,347
417	31,92,168,189
418	32,69
419	38,277
420	40,105,255,281
421	40,47,90,94,95,101,132,212,260,268,289,300,327,335
422	40,47,256
423	47,305,328,344
424	51,68,92,175,294
425	52,124,125,284,292
426	52,80,124,292
427	53,329
428	53,168,238,241,267,279
429	53,55,125
430	54
431	54,237
432	54,237
433	54,165,224,225,238,279
434	54,105,189
435	54
436	60,66,75,78,79,80,97,134,155,166,183,201,203,206,221,258,306,357
437	61,159
438	61,62,159,236
439	63
440	73,105,115,168
441	73,305
442	74,126,127,279
443	74,105
444	81
445	81,99,279
446	81,99,165,224,279
447	81,99,279
448	81,165,224,279
449	81,279
450	81,279
451	81,279
452	81,279
453	81,279
454	81,165,224,279
455	81,99,105,115,168,279
456	81,105,115,168,279
457	81,105,115,168,279
458	81,105,115,168,279
459	85,305
460	105,250,279
461	105,238
462	105,265,332
463	105,165,216,224,225,279
464	105
465	105,165,224,279,313
466	108,135,161
467	110
468	115,168
469	124,177,254,259
470	124
471	124,168,292,304
472	125,164,293,295
473	125
474	125,248,256
475	125,248,256
476	125,329
477	126,175,216
478	127
479	130
480	130,139,157,193,202,216,222,262
481	152,153,193,222,261,262,276
482	165,216
483	168
484	189,282,305
485	189,304,305,328
486	189,280,282
487	189
488	204
489	207,329
490	220,301,310,312
491	222
492	226
493	226
494	227
495	235,244
496	238,279
497	238
498	241
499	241,267
500	248,256,305
501	248,256
502	248
503	250
504	256
505	263
506	263
507	263,305,328
508	263
509	263,305,328,333
510	263
511	263
512	263
513	263
514	263
515	263
516	269,281
517	280
518	292,337
519	304
520	304
521	305,329
522	305
523	305,328,333
524	329
525	329
526	329
527	331
528	425
529	391
530	374
531	519
532	412,415
533	420
534	375,437
535	491
536	492,493
537	418
538	377,424
539	383,520,526
540	413
541	376
542	463
543	460
544	427
545	366,386
546	367
547	483
548	361
549	484,501,521
550	378,430,431,432
551	385,409,461
552	498
553	439
554	433
555	459,522
556	379,392,428,496
557	469
558	495
559	481
560	470
561	394
562	395
563	518
564	396
565	483
566	363
567	363,364
568	504,523
569	507,527
570	473,474,475
571	476,497
572	398
573	524
574	445,446,447
575	448,449,450
576	451
577	452,453,454
578	479
579	401,440,468
580	397
581	389,486
582	509,510
583	381,382
584	505,506
585	511,514
586	443
587	464
588	411,441,517
589	388
590	390
591	393
592	414
593	417
594	369,525
595	487,489
596	419
597	380
598	478
599	423
600	528
601	548,581
602	528
603	544,545,546,594,595
604	555
605	543,547
606	552
607	564
608	410,462,471,572
609	500,549,560
610	568,569
611	467,557
612	529
613	436,559
614	434,435,561
615	477,597
616	596
617	499,503,565
618	502,516,570
619	372,485,580
620	455,574
621	444,456,575
622	457,576
623	458,577
624	400,579
625	535
626	442,586
627	513,582
628	529
629	422,589
630	399,593
631	404,531,598
632	391,579
633	534
634	365,530
635	600
636	438,466,550,614,633,634
637	380,617
638	465,605
639	380,617
640	620,621,622,623
641	608
642	612
643	371,408,573,619
644	617
645	632
646	490,558,613
647	429,624
648	583,606
649	628
650	601,602
651	630
652	604
653	380,384,617
654	380,617
655	380,617
656	635
657	653
658	655
659	655
660	637
661	637
662	373,387,416,421,555,587,588,590,599,629,643
663	642
664	402,403,405,480,482,566,567,615,616,644,645
665	654
666	472,488,656
667	406,578,631,664
668	637,657
669	665
670	665
671	660,661
672	508,512,515,584,585,662
673	370,532,533,540,542,607,626,638,640,649,663
674	639,658,659,668,669,670,671
675	611,666
676	553,610,627,672
677	368,537,538,539,541,551,554,556,571,625,674
678	407,426,562,563,675
679	636,667,677
680	646,678
681	362,494,536,591,592,603,609,618,641,647,648,650,651,652,673,680
